種別,提供元,タイトル,リンク,発行日時,サマリ,エリア(都道府県)
,鹿児島読売テレビ,県内６日ぶりに新型コロナ感染者確認（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200915-00000617-kytnews-l46&source=rss,2020-09-15T10:32:25.000Z,　県内では１５日、新たに１人が新型コロナウイルスに感染していたことが分かった。新たに感染が確認されたのは日置市の２０代の女性だ。　この女性は８日に咳の症状があり医療機関を受診。その後、自宅で様子を見,鹿児島県
,鹿児島読売テレビ,森山国対委員長　続投決まる（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200915-00000618-kytnews-l46&source=rss,2020-09-15T10:31:26.000Z,　県選出の森山裕議員が、菅新総裁のもと自民党の国対委員長を続投することが決まった。　菅総裁は１４日夕方の会見で森山議員について「本当に素晴らしい国対委員長だと思うし政治経験も豊かなので森山委員長の能,鹿児島県
,鹿児島読売テレビ,出水市でスーパーに車突っ込む　２人が軽いけが（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200915-00000583-kytnews-l46&source=rss,2020-09-15T10:29:09.000Z,　出水市で１５日正午すぎ、７０代の女性の運転する車がスーパーに突っ込む事故があった。警察はアクセルとブレーキを踏み間違えた可能性もあるとみて調べている。　事故があったのは、出水市のＡコープ西いずみ店,鹿児島県
,鹿児島読売テレビ,かごしま国体　２０２３年の開催へ（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200915-00000269-kytnews-l46&source=rss,2020-09-15T03:17:45.000Z,　滋賀県の三日月知事が国体の開催を１年延期することを表明した。２０２３年のかごしま国体、鹿児島大会の開催が今月中にも決定する見通し。　滋賀県の三日月知事は１５日午前の県議会で「令和７年の開催を受け入,鹿児島県
,鹿児島読売テレビ,鹿児島市長選挙　松永副市長が立候補表明（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200915-00000321-kytnews-l46&source=rss,2020-09-15T03:15:16.000Z,　勇退を表明した鹿児島市の森市長の後任を選ぶ鹿児島市長選挙に副市長の松永範芳さんが立候補を表明した。　次期、鹿児島市長選挙への立候補を表明したのは副市長の松永範芳さん（６２）。ＫＹＴの取材に応じ「森,鹿児島県
,鹿児島読売テレビ,ユナイテッド３連勝　初出場フォゲッチ活躍（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000656-kytnews-l46&source=rss,2020-09-14T13:19:50.000Z,　２連勝中の鹿児島ユナイテッドは１３日、アウェイで福島ユナイテッドと対戦。「ユナイテッドダービー」に臨んだ。　試合が動いたのは、開始４分。ニウドの鋭い縦パスを受けた馬場がペナルティエリアで倒れ、ＰＫ,鹿児島県
,鹿児島読売テレビ,鹿児島市長選　下鶴県議が立候補表明（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000611-kytnews-l46&source=rss,2020-09-14T11:52:56.000Z,　森市長が勇退を表明した鹿児島市長選挙に向け、動きがあった。１２月に任期満了を迎える鹿児島市長選挙に１４日、先陣を切って県議会議員の下鶴隆央氏が出馬を表明した。　下鶴隆央県議は「森市長が今回勇退され,鹿児島県
,鹿児島読売テレビ,菅新総裁誕生　人事は？解散総選挙は？（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000612-kytnews-l46&source=rss,2020-09-14T11:52:03.000Z,　自民党総裁選の投開票が行われ、菅新総裁が誕生した。新内閣の人事は、解散総選挙は…県民の期待の声、そして菅さんを推した“キーマン”にも話を聞いた。　１４日午後、安倍総理の後任に選ばれた菅新総裁。７割,鹿児島県
,鹿児島読売テレビ,馬毛島地盤調査　地元漁協が同意（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000613-kytnews-l46&source=rss,2020-09-14T11:51:06.000Z,　アメリカ軍の訓練の移転候補地となっている種子島沖の馬毛島。防衛省が求める島の周辺海域の地盤の調査について受け入れを保留していた地元の漁協が調査に同意すると発表した。　防衛省は施設の整備のため島の周,鹿児島県
,鹿児島読売テレビ,県議会開会　塩田知事が給料３割減額を表明（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000614-kytnews-l46&source=rss,2020-09-14T11:50:10.000Z,　「県民が主役の県民の目線に立った県政を担いたい」就任後初めての県議会定例会で塩田知事が意気込みを語った。新型コロナの痛みを県民と分かち合いたいと自身の給料を１年間、３割減額することを明らかにした。,鹿児島県
,鹿児島読売テレビ,台風が過ぎても…“次の備え”すでに（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000615-kytnews-l46&source=rss,2020-09-14T11:49:02.000Z,　大規模な停電や家屋の倒壊など、県内に大きな爪痕を残した台風１０号。水や食料など、備えの重要性を感じた人も多かったかもしれない。台風から１週間。これからの台風を見据え、すでに備えが始まっているようだ。,鹿児島県
,鹿児島読売テレビ,息子を殺害　父親は殺意を否認（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000616-kytnews-l46&source=rss,2020-09-14T11:48:14.000Z,　今年１月、鹿児島市で息子（当時５３）を殺害したとして、殺人の罪に問われている男の裁判員裁判が鹿児島地裁で始まり、男は起訴内容の一部を否認した。　殺人の罪に問われているのは、鹿児島市田上台の無職、佐,鹿児島県
,鹿児島読売テレビ,新型コロナ感染者５日連続ゼロ（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000617-kytnews-l46&source=rss,2020-09-14T11:47:16.000Z,　県内では１４日、新型コロナウイルスの新たな感染者は確認されなかった。感染者が確認されなかったのは５日連続。　これまでの県内の感染者は３７２人でこのうち重症は１人だ。,鹿児島県
,鹿児島読売テレビ,交際中の女性を暴行　４８歳男を逮捕（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000275-kytnews-l46&source=rss,2020-09-14T03:32:26.000Z,　鹿児島市で１３日、交際中の女性に対し殴るなどの暴行を加えたとして、４８歳の男が傷害の疑いで逮捕された。　逮捕されたのは、鹿児島市の無職田之畑克則容疑者（４８）。警察によると、田之畑容疑者は１３日午,鹿児島県
,鹿児島読売テレビ,塩田知事　初の定例会で給料３割削減を表明（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200914-00000276-kytnews-l46&source=rss,2020-09-14T03:29:34.000Z,　塩田知事の就任後初の県議会定例会が１４日開会した。塩田知事は所信表明で自身の給料を１年間３割減額することを表明した。所信表明ではマニフェストに掲げた８つの施策を中心に「誠実に」「着実に」県政の推進を,鹿児島県
,鹿児島読売テレビ,自民党総裁選　予備選挙開票作業（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200913-00000337-kytnews-l46&source=rss,2020-09-13T10:07:27.000Z,　１４日に行われる自民党の総裁選挙を前に、県連では１３日、予備選挙の開票作業が行われた。　自民党県連では１３日、総裁選予備選挙の開票作業が行われた。　今回の自民党総裁選挙は、国会議員票３９４票と、４,鹿児島県
,鹿児島読売テレビ,滋賀県　国体延期受け入れで最終調整（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200913-00000181-kytnews-l46&source=rss,2020-09-13T03:25:35.000Z,　２０２３年のかごしま国体の開催に向け、県は滋賀県に対し開催の１年延期を求めていたが、滋賀県が延期を受け入れる方向で最終調整していることが分かった。　県は延期となっているかごしま国体について、２０２,鹿児島県
,鹿児島読売テレビ,天文館ホテル経営者　塩田知事と意見交換（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200912-00000338-kytnews-l46&source=rss,2020-09-12T07:56:10.000Z,　天文館のホテルの経営者が１０日、塩田知事と意見交換し、新型コロナウイルスのクラスターで悪化した、天文館のイメージ改善などを求めた。　塩田知事との意見交換会には、天文館周辺のホテルの経営者が参加し、,鹿児島県
,鹿児島読売テレビ,Ｈ３ロケットの打ち上げ　来年度に延期に（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200911-00000559-kytnews-l46&source=rss,2020-09-11T11:25:04.000Z,　今年度の打ち上げを目指していたＨ３ロケットが開発中のエンジンに課題が見つかったため、来年度に打ち上げが延期されることになった。　これは、Ｈ３ロケットの開発を進めるＪＡＸＡが１１日に発表したもの。Ｊ,鹿児島県
,鹿児島読売テレビ,自民党総裁選　新内閣にも注目が…（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200911-00000510-kytnews-l46&source=rss,2020-09-11T10:51:21.000Z,今月１４日（月）には自民党の菅新総裁、１６日（水）には新たな総理大臣が誕生する見通し。新内閣の人事にも注目が集まる中、県選出の国会議員、森山裕国会対策委員長の官房長官への就任を期待する声が挙がっている,鹿児島県
,鹿児島読売テレビ,新「立憲民主党」政権奪還に意欲（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200911-00000533-kytnews-l46&source=rss,2020-09-11T10:32:55.000Z,　立憲民主党と合流する国民民主党は東京で大会を開き正式に党を解散した。出席した国民民主党県連の伊地知紘徳幹事長は「新たなスタートに向けて新しい党名が決定したということだからそういった意味では１つの区切,鹿児島県
,鹿児島読売テレビ,薩摩川内市長選　元県議の田中良二氏が出馬表明（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200911-00000484-kytnews-l46&source=rss,2020-09-11T10:30:28.000Z,　任期満了に伴う薩摩川内市長選挙に、元県議会議員の田中良二さんが出馬を表明した。　薩摩川内市長選挙に無所属で立候補を表明したのは、元県議会議員の田中良二さん（６３）。田中さんは、薩摩川内市の職員を経,鹿児島県
,鹿児島読売テレビ,庁舎内で盗撮　鹿児島市職員を懲戒免職（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200911-00000485-kytnews-l46&source=rss,2020-09-11T10:27:50.000Z,　鹿児島市は、男性職員が庁舎内の女子トイレで盗撮をしたとして、この職員を懲戒免職処分とした。　懲戒免職となったのは、鹿児島市の食肉衛生検査所に勤める男性主任（３５）だ。　男性は今年３月、庁舎内の女,鹿児島県
,鹿児島読売テレビ,口永良部島　火山性地震が増加（鹿児島県）(ＫＹＴ鹿児島読売テレビ),https://headlines.yahoo.co.jp/hl?a=20200911-00000486-kytnews-l46&source=rss,2020-09-11T10:26:38.000Z,　屋久島町の口永良部島では、１０日から火山性地震が増加している。気象台によると９日は９回だった火山性地震が１０日は２０６回と増えていて、１１日も午後５時までに１７５回発生している。　　マグマの動きを,鹿児島県
